order_id,customer_id,store_id,order_date,payment_method,status,source_file,source_path,ingestion_time
ORD000001,C00023,ST002,09/07/2026 08:50:57,cod,pending,orders_20260709_091616.csv,/opt/airflow/data/raw/ages/orders/orders_20260709_091616.csv,2026-07-09 09:34:34
ORD000002,C00013,ST007,2026-07-09 09:09:05,e-wallet,pending,orders_20260709_091616.csv,/opt/airflow/data/raw/ages/orders/orders_20260709_091616.csv,2026-07-09 09:34:34
ORD000003,C00031,ST003,2026-07-09 08:55:14,qris,pending,orders_20260709_091616.csv,/opt/airflow/data/raw/ages/orders/orders_20260709_091616.csv,2026-07-09 09:34:34
ORD000004,C00032,ST006,2026-07-09 08:58:27,qris,completed,orders_20260709_091616.csv,/opt/airflow/data/raw/ages/orders/orders_20260709_091616.csv,2026-07-09 09:34:34
ORD000005,C00033,ST002,2026-07-09 08:38:45,e-wallet,pending,orders_20260709_091616.csv,/opt/airflow/data/raw/ages/orders/orders_20260709_091616.csv,2026-07-09 09:34:34
ORD000006,C00032,ST004,2026-07-09 08:46:59,credit_card,completed,orders_20260709_091616.csv,/opt/airflow/data/raw/ages/orders/orders_20260709_091616.csv,2026-07-09 09:34:34
ORD000007,C00014,ST005,2026-07-09 08:42:47,bank_transfer,pending,orders_20260709_091616.csv,/opt/airflow/data/raw/ages/orders/orders_20260709_091616.csv,2026-07-09 09:34:34
ORD000008,C00032,ST006,09/07/2026 08:29:06,cod,completed,orders_20260709_091616.csv,/opt/airflow/data/raw/ages/orders/orders_20260709_091616.csv,2026-07-09 09:34:34
ORD000009,C00004,ST007,09/07/2026 09:15:04,bank_transfer,pending,orders_20260709_091616.csv,/opt/airflow/data/raw/ages/orders/orders_20260709_091616.csv,2026-07-09 09:34:34
ORD000010,C00018,ST003,09/07/2026 08:47:18,cod,pending,orders_20260709_091616.csv,/opt/airflow/data/raw/ages/orders/orders_20260709_091616.csv,2026-07-09 09:34:34
ORD000011,C00014,ST001,09/07/2026 08:45:03,cod,completed,orders_20260709_091616.csv,/opt/airflow/data/raw/ages/orders/orders_20260709_091616.csv,2026-07-09 09:34:34
ORD000012,C00019,ST004,2026-07-09 08:34:51,credit_card,pending,orders_20260709_091616.csv,/opt/airflow/data/raw/ages/orders/orders_20260709_091616.csv,2026-07-09 09:34:34
ORD000013,C00003,ST006,09/07/2026 08:55:58,cod,pending,orders_20260709_091616.csv,/opt/airflow/data/raw/ages/orders/orders_20260709_091616.csv,2026-07-09 09:34:34
ORD000004,C00032,ST006,2026-07-09 08:58:27,qris,completed,orders_20260709_091616.csv,/opt/airflow/data/raw/ages/orders/orders_20260709_091616.csv,2026-07-09 09:34:34
ORD000006,C00032,ST004,2026-07-09 08:46:59,credit_card,completed,orders_20260709_091616.csv,/opt/airflow/data/raw/ages/orders/orders_20260709_091616.csv,2026-07-09 09:34:34
ORD000008,C00032,ST006,09/07/2026 08:29:06,cod,completed,orders_20260709_091616.csv,/opt/airflow/data/raw/ages/orders/orders_20260709_091616.csv,2026-07-09 09:34:34
ORD000011,C00014,ST001,09/07/2026 08:45:03,cod,completed,orders_20260709_091616.csv,/opt/airflow/data/raw/ages/orders/orders_20260709_091616.csv,2026-07-09 09:34:34
