order_id,customer_id,store_id,order_date,payment_method,status,source_file,source_path,ingestion_time
ORD000001,C00023,ST002,10/07/2026 02:08:44,cod,pending,orders_20260710_023403.csv,/opt/airflow/data/raw/ages/orders/orders_20260710_023403.csv,2026-07-10 02:34:08
ORD000002,C00013,ST007,2026-07-10 02:26:52,e-wallet,pending,orders_20260710_023403.csv,/opt/airflow/data/raw/ages/orders/orders_20260710_023403.csv,2026-07-10 02:34:08
ORD000003,C00031,ST003,2026-07-10 02:13:01,qris,pending,orders_20260710_023403.csv,/opt/airflow/data/raw/ages/orders/orders_20260710_023403.csv,2026-07-10 02:34:08
ORD000004,C00032,ST006,2026-07-10 02:16:14,qris,completed,orders_20260710_023403.csv,/opt/airflow/data/raw/ages/orders/orders_20260710_023403.csv,2026-07-10 02:34:08
ORD000005,C00033,ST002,2026-07-10 01:56:32,e-wallet,pending,orders_20260710_023403.csv,/opt/airflow/data/raw/ages/orders/orders_20260710_023403.csv,2026-07-10 02:34:08
ORD000006,C00032,ST004,2026-07-10 02:04:46,credit_card,completed,orders_20260710_023403.csv,/opt/airflow/data/raw/ages/orders/orders_20260710_023403.csv,2026-07-10 02:34:08
ORD000007,C00014,ST005,2026-07-10 02:00:34,bank_transfer,pending,orders_20260710_023403.csv,/opt/airflow/data/raw/ages/orders/orders_20260710_023403.csv,2026-07-10 02:34:08
ORD000008,C00032,ST006,10/07/2026 01:46:53,cod,completed,orders_20260710_023403.csv,/opt/airflow/data/raw/ages/orders/orders_20260710_023403.csv,2026-07-10 02:34:08
ORD000009,C00004,ST007,10/07/2026 02:32:51,bank_transfer,pending,orders_20260710_023403.csv,/opt/airflow/data/raw/ages/orders/orders_20260710_023403.csv,2026-07-10 02:34:08
ORD000010,C00018,ST003,10/07/2026 02:05:05,cod,pending,orders_20260710_023403.csv,/opt/airflow/data/raw/ages/orders/orders_20260710_023403.csv,2026-07-10 02:34:08
ORD000011,C00014,ST001,10/07/2026 02:02:50,cod,completed,orders_20260710_023403.csv,/opt/airflow/data/raw/ages/orders/orders_20260710_023403.csv,2026-07-10 02:34:08
ORD000012,C00019,ST004,2026-07-10 01:52:38,credit_card,pending,orders_20260710_023403.csv,/opt/airflow/data/raw/ages/orders/orders_20260710_023403.csv,2026-07-10 02:34:08
ORD000013,C00003,ST006,10/07/2026 02:13:45,cod,pending,orders_20260710_023403.csv,/opt/airflow/data/raw/ages/orders/orders_20260710_023403.csv,2026-07-10 02:34:08
ORD000004,C00032,ST006,2026-07-10 02:16:14,qris,completed,orders_20260710_023403.csv,/opt/airflow/data/raw/ages/orders/orders_20260710_023403.csv,2026-07-10 02:34:08
ORD000006,C00032,ST004,2026-07-10 02:04:46,credit_card,completed,orders_20260710_023403.csv,/opt/airflow/data/raw/ages/orders/orders_20260710_023403.csv,2026-07-10 02:34:08
ORD000008,C00032,ST006,10/07/2026 01:46:53,cod,completed,orders_20260710_023403.csv,/opt/airflow/data/raw/ages/orders/orders_20260710_023403.csv,2026-07-10 02:34:08
ORD000011,C00014,ST001,10/07/2026 02:02:50,cod,completed,orders_20260710_023403.csv,/opt/airflow/data/raw/ages/orders/orders_20260710_023403.csv,2026-07-10 02:34:08
