order_id,customer_id,store_id,order_date,payment_method,status,source_file,source_path,ingestion_time
ORD000001,C00026,ST004,2026-07-10 07:41:02,e-wallet,pending,orders_20260710_082914.csv,/opt/airflow/data/raw/mugi/orders/orders_20260710_082914.csv,2026-07-13 07:03:21
ORD000002,C00004,ST004,2026-07-10 07:57:01,credit_card,completed,orders_20260710_082914.csv,/opt/airflow/data/raw/mugi/orders/orders_20260710_082914.csv,2026-07-13 07:03:21
ORD000003,C00031,ST003,2026-07-10 08:01:18,e-wallet,completed,orders_20260710_082914.csv,/opt/airflow/data/raw/mugi/orders/orders_20260710_082914.csv,2026-07-13 07:03:21
ORD000004,C00017,ST006,10/07/2026 08:06:53,bank_transfer,completed,orders_20260710_082914.csv,/opt/airflow/data/raw/mugi/orders/orders_20260710_082914.csv,2026-07-13 07:03:21
ORD000005,C00020,ST005,2026-07-10 08:12:55,qris,pending,orders_20260710_082914.csv,/opt/airflow/data/raw/mugi/orders/orders_20260710_082914.csv,2026-07-13 07:03:21
ORD000006,C00007,ST006,2026-07-10 07:53:21,bank_transfer,completed,orders_20260710_082914.csv,/opt/airflow/data/raw/mugi/orders/orders_20260710_082914.csv,2026-07-13 07:03:21
ORD000007,C00008,ST006,2026-07-10 08:28:53,qris,pending,orders_20260710_082914.csv,/opt/airflow/data/raw/mugi/orders/orders_20260710_082914.csv,2026-07-13 07:03:21
ORD000008,C00010,ST005,2026-07-10 07:51:56,qris,completed,orders_20260710_082914.csv,/opt/airflow/data/raw/mugi/orders/orders_20260710_082914.csv,2026-07-13 07:03:21
ORD000009,C00030,ST004,2026-07-10 08:24:18,bank_transfer,pending,orders_20260710_082914.csv,/opt/airflow/data/raw/mugi/orders/orders_20260710_082914.csv,2026-07-13 07:03:21
ORD000002,C00004,ST004,2026-07-10 07:57:01,credit_card,completed,orders_20260710_082914.csv,/opt/airflow/data/raw/mugi/orders/orders_20260710_082914.csv,2026-07-13 07:03:21
ORD000003,C00031,ST003,2026-07-10 08:01:18,e-wallet,completed,orders_20260710_082914.csv,/opt/airflow/data/raw/mugi/orders/orders_20260710_082914.csv,2026-07-13 07:03:21
ORD000004,C00017,ST006,10/07/2026 08:06:53,bank_transfer,completed,orders_20260710_082914.csv,/opt/airflow/data/raw/mugi/orders/orders_20260710_082914.csv,2026-07-13 07:03:21
ORD000006,C00007,ST006,2026-07-10 07:53:21,bank_transfer,completed,orders_20260710_082914.csv,/opt/airflow/data/raw/mugi/orders/orders_20260710_082914.csv,2026-07-13 07:03:21
ORD000008,C00010,ST005,2026-07-10 07:51:56,qris,completed,orders_20260710_082914.csv,/opt/airflow/data/raw/mugi/orders/orders_20260710_082914.csv,2026-07-13 07:03:21
