order_id,customer_id,store_id,order_date,payment_method,status,source_file,source_path,ingestion_time
ORD000001,C00023,ST002,09/07/2026 09:10:55,cod,pending,orders_20260709_093614.csv,/opt/airflow/data/raw/ages/orders/orders_20260709_093614.csv,2026-07-09 09:40:31
ORD000002,C00013,ST007,2026-07-09 09:29:03,e-wallet,pending,orders_20260709_093614.csv,/opt/airflow/data/raw/ages/orders/orders_20260709_093614.csv,2026-07-09 09:40:31
ORD000003,C00031,ST003,2026-07-09 09:15:12,qris,pending,orders_20260709_093614.csv,/opt/airflow/data/raw/ages/orders/orders_20260709_093614.csv,2026-07-09 09:40:31
ORD000004,C00032,ST006,2026-07-09 09:18:25,qris,completed,orders_20260709_093614.csv,/opt/airflow/data/raw/ages/orders/orders_20260709_093614.csv,2026-07-09 09:40:31
ORD000005,C00033,ST002,2026-07-09 08:58:43,e-wallet,pending,orders_20260709_093614.csv,/opt/airflow/data/raw/ages/orders/orders_20260709_093614.csv,2026-07-09 09:40:31
ORD000006,C00032,ST004,2026-07-09 09:06:57,credit_card,completed,orders_20260709_093614.csv,/opt/airflow/data/raw/ages/orders/orders_20260709_093614.csv,2026-07-09 09:40:31
ORD000007,C00014,ST005,2026-07-09 09:02:45,bank_transfer,pending,orders_20260709_093614.csv,/opt/airflow/data/raw/ages/orders/orders_20260709_093614.csv,2026-07-09 09:40:31
ORD000008,C00032,ST006,09/07/2026 08:49:04,cod,completed,orders_20260709_093614.csv,/opt/airflow/data/raw/ages/orders/orders_20260709_093614.csv,2026-07-09 09:40:31
ORD000009,C00004,ST007,09/07/2026 09:35:02,bank_transfer,pending,orders_20260709_093614.csv,/opt/airflow/data/raw/ages/orders/orders_20260709_093614.csv,2026-07-09 09:40:31
ORD000010,C00018,ST003,09/07/2026 09:07:16,cod,pending,orders_20260709_093614.csv,/opt/airflow/data/raw/ages/orders/orders_20260709_093614.csv,2026-07-09 09:40:31
ORD000011,C00014,ST001,09/07/2026 09:05:01,cod,completed,orders_20260709_093614.csv,/opt/airflow/data/raw/ages/orders/orders_20260709_093614.csv,2026-07-09 09:40:31
ORD000012,C00019,ST004,2026-07-09 08:54:49,credit_card,pending,orders_20260709_093614.csv,/opt/airflow/data/raw/ages/orders/orders_20260709_093614.csv,2026-07-09 09:40:31
ORD000013,C00003,ST006,09/07/2026 09:15:56,cod,pending,orders_20260709_093614.csv,/opt/airflow/data/raw/ages/orders/orders_20260709_093614.csv,2026-07-09 09:40:31
ORD000004,C00032,ST006,2026-07-09 09:18:25,qris,completed,orders_20260709_093614.csv,/opt/airflow/data/raw/ages/orders/orders_20260709_093614.csv,2026-07-09 09:40:31
ORD000006,C00032,ST004,2026-07-09 09:06:57,credit_card,completed,orders_20260709_093614.csv,/opt/airflow/data/raw/ages/orders/orders_20260709_093614.csv,2026-07-09 09:40:31
ORD000008,C00032,ST006,09/07/2026 08:49:04,cod,completed,orders_20260709_093614.csv,/opt/airflow/data/raw/ages/orders/orders_20260709_093614.csv,2026-07-09 09:40:31
ORD000011,C00014,ST001,09/07/2026 09:05:01,cod,completed,orders_20260709_093614.csv,/opt/airflow/data/raw/ages/orders/orders_20260709_093614.csv,2026-07-09 09:40:31
