order_id,customer_id,store_id,order_date,payment_method,status,source_file,source_path,ingestion_time
ORD000001,C00023,ST002,10/07/2026 02:12:44,cod,pending,orders_20260710_023803.csv,/opt/airflow/data/raw/ages/orders/orders_20260710_023803.csv,2026-07-10 02:38:09
ORD000002,C00013,ST007,2026-07-10 02:30:52,e-wallet,pending,orders_20260710_023803.csv,/opt/airflow/data/raw/ages/orders/orders_20260710_023803.csv,2026-07-10 02:38:09
ORD000003,C00031,ST003,2026-07-10 02:17:01,qris,pending,orders_20260710_023803.csv,/opt/airflow/data/raw/ages/orders/orders_20260710_023803.csv,2026-07-10 02:38:09
ORD000004,C00032,ST006,2026-07-10 02:20:14,qris,completed,orders_20260710_023803.csv,/opt/airflow/data/raw/ages/orders/orders_20260710_023803.csv,2026-07-10 02:38:09
ORD000005,C00033,ST002,2026-07-10 02:00:32,e-wallet,pending,orders_20260710_023803.csv,/opt/airflow/data/raw/ages/orders/orders_20260710_023803.csv,2026-07-10 02:38:09
ORD000006,C00032,ST004,2026-07-10 02:08:46,credit_card,completed,orders_20260710_023803.csv,/opt/airflow/data/raw/ages/orders/orders_20260710_023803.csv,2026-07-10 02:38:09
ORD000007,C00014,ST005,2026-07-10 02:04:34,bank_transfer,pending,orders_20260710_023803.csv,/opt/airflow/data/raw/ages/orders/orders_20260710_023803.csv,2026-07-10 02:38:09
ORD000008,C00032,ST006,10/07/2026 01:50:53,cod,completed,orders_20260710_023803.csv,/opt/airflow/data/raw/ages/orders/orders_20260710_023803.csv,2026-07-10 02:38:09
ORD000009,C00004,ST007,10/07/2026 02:36:51,bank_transfer,pending,orders_20260710_023803.csv,/opt/airflow/data/raw/ages/orders/orders_20260710_023803.csv,2026-07-10 02:38:09
ORD000010,C00018,ST003,10/07/2026 02:09:05,cod,pending,orders_20260710_023803.csv,/opt/airflow/data/raw/ages/orders/orders_20260710_023803.csv,2026-07-10 02:38:09
ORD000011,C00014,ST001,10/07/2026 02:06:50,cod,completed,orders_20260710_023803.csv,/opt/airflow/data/raw/ages/orders/orders_20260710_023803.csv,2026-07-10 02:38:09
ORD000012,C00019,ST004,2026-07-10 01:56:38,credit_card,pending,orders_20260710_023803.csv,/opt/airflow/data/raw/ages/orders/orders_20260710_023803.csv,2026-07-10 02:38:09
ORD000013,C00003,ST006,10/07/2026 02:17:45,cod,pending,orders_20260710_023803.csv,/opt/airflow/data/raw/ages/orders/orders_20260710_023803.csv,2026-07-10 02:38:09
ORD000004,C00032,ST006,2026-07-10 02:20:14,qris,completed,orders_20260710_023803.csv,/opt/airflow/data/raw/ages/orders/orders_20260710_023803.csv,2026-07-10 02:38:09
ORD000006,C00032,ST004,2026-07-10 02:08:46,credit_card,completed,orders_20260710_023803.csv,/opt/airflow/data/raw/ages/orders/orders_20260710_023803.csv,2026-07-10 02:38:09
ORD000008,C00032,ST006,10/07/2026 01:50:53,cod,completed,orders_20260710_023803.csv,/opt/airflow/data/raw/ages/orders/orders_20260710_023803.csv,2026-07-10 02:38:09
ORD000011,C00014,ST001,10/07/2026 02:06:50,cod,completed,orders_20260710_023803.csv,/opt/airflow/data/raw/ages/orders/orders_20260710_023803.csv,2026-07-10 02:38:09
